1 Thomas Morstead
2 Johnny Hekker
3 Michael Dickson
4 Rigoberto Sanchez
5 Tress Way
6 Andy Lee
7 Cameron Johnston
8 Michael Palardy
9 Logan Cooke
10 Matt Wile







