1 Travis Kelce
2 Zach Ertz
3 George Kittle
4 Hunter Henry
5 Evan Engram
6 O.J. Howard
7 Jared Cook
8 Vance McDonald
9 David Njoku
10 Delanie Walker
11 Trey Burton
12 Austin Hooper
13 Mark Andrews
14 Jordan Reed
15 Eric Ebron
16 Kyle Rudolph
17 Jimmy Graham
18 Greg Olsen
19 Jack Doyle
20 T.J. Hockenson
21 Chris Herndon
22 Dallas Goedert
23 Noah Fant
24 Tyler Eifert
25 Darren Waller
26 Jason Witten
27 Mike Gesicki
28 Gerald Everett
29 Geoff Swaim
30 Vernon Davis
